query_original,query_type,matched_term,match_basis,match_confidence,review_status,source_system,study_id,study_title,accession_or_contrast,study_link,sample_matrix,intervention_timing,platform,sex_or_subgroup,metabolite,refmet_name,source_metabolite_raw,class,superclass,subclass,log2fc,p_value,fdr,direction,significance_call,effect_interpretation,provenance_file,missing_evidence
acylcarnitine,class,car(18:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(18:1),car(18:1),,,,,-0.55839103,0.00031559105,0.24194415,down_in_numerator,not_significant,"0.56 log2-units lower in HIGHER at 8w training vs sedentary (p=3.16e-04, FDR=2.42e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(14:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(14:0),car(14:0),,,,,-0.4774162,0.0003473366,0.25527412,down_in_numerator,not_significant,"0.48 log2-units lower in HIGHER at 8w training vs sedentary (p=3.47e-04, FDR=2.55e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(8:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(8:0),car(8:0),,,,,-0.45798436,0.00041314785,0.2774338,down_in_numerator,not_significant,"0.46 log2-units lower in HIGHER at 8w training vs sedentary (p=4.13e-04, FDR=2.77e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(18:2),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(18:2),car(18:2),,,,,-0.5417065,0.00048413718,0.30313268,down_in_numerator,not_significant,"0.54 log2-units lower in HIGHER at 8w training vs sedentary (p=4.84e-04, FDR=3.03e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:3),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(16:3),car(16:3),,,,,-0.42454067,0.0010016564,0.46931413,down_in_numerator,not_significant,"0.42 log2-units lower in HIGHER at 8w training vs sedentary (p=1.00e-03, FDR=4.69e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(16:1),car(16:1),car(16:1),,,,-0.7225188,0.0016030252,0.6133035,down_in_numerator,not_significant,"0.72 log2-units lower in HIGHER at 8w training vs sedentary (p=1.60e-03, FDR=6.13e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(14:2),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(14:2),car(14:2),,,,,-0.42461404,0.0025733488,0.8068332,down_in_numerator,not_significant,"0.42 log2-units lower in HIGHER at 8w training vs sedentary (p=2.57e-03, FDR=8.07e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(16:1),car(16:1),car(16:1),,,,-0.8727404,0.0027875856,0.8412778,down_in_numerator,not_significant,"0.87 log2-units lower in HIGHER at 8w training vs sedentary (p=2.79e-03, FDR=8.41e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(16:3),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(16:3),car(16:3),,,,,-0.584889,0.0034031072,0.9475627,down_in_numerator,not_significant,"0.58 log2-units lower in HIGHER at 8w training vs sedentary (p=3.40e-03, FDR=9.48e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(18:1(oh)),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(18:1(oh)),car(18:1(oh)),,,,,0.47252476,0.0036753695,0.98856026,up_in_numerator,not_significant,"0.47 log2-units higher in HIGHER at 8w training vs sedentary (p=3.68e-03, FDR=9.89e-01)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(3:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(3:0),car(3:0),,,,,0.3702501,0.003907975,1.0,up_in_numerator,not_significant,"0.37 log2-units higher in HIGHER at 8w training vs sedentary (p=3.91e-03, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(12:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(12:0),car(12:0),,,,,-0.30086097,0.0074607264,1.0,down_in_numerator,not_significant,"0.30 log2-units lower in HIGHER at 8w training vs sedentary (p=7.46e-03, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(16:0),car(16:0),,,,,-0.32795817,0.009726609,1.0,down_in_numerator,not_significant,"0.33 log2-units lower in HIGHER at 8w training vs sedentary (p=9.73e-03, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(20:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(20:0),car(20:0),car(20:0),,,,-0.52344126,0.012129979,1.0,down_in_numerator,not_significant,"0.52 log2-units lower in HIGHER at 8w training vs sedentary (p=1.21e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(2:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(2:0),car(2:0),,,,,-0.45675084,0.013526997,1.0,down_in_numerator,not_significant,"0.46 log2-units lower in HIGHER at 8w training vs sedentary (p=1.35e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(14:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(14:0),car(14:0),,,,,-0.30703878,0.01464111,1.0,down_in_numerator,not_significant,"0.31 log2-units lower in HIGHER at 8w training vs sedentary (p=1.46e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(14:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(14:1),car(14:1),,,,,-0.29406062,0.014695335,1.0,down_in_numerator,not_significant,"0.29 log2-units lower in HIGHER at 8w training vs sedentary (p=1.47e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(18:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(18:1),car(18:1),,,,,-0.39194328,0.015809419,1.0,down_in_numerator,not_significant,"0.39 log2-units lower in HIGHER at 8w training vs sedentary (p=1.58e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(12:1),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(12:1),car(12:1),,,,,-0.51038855,0.017809464,1.0,down_in_numerator,not_significant,"0.51 log2-units lower in HIGHER at 8w training vs sedentary (p=1.78e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:2)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(16:2)_feature1,car(16:2)_lp_a,car(16:2)_feature1,,,,-0.8419618,0.02500721,1.0,down_in_numerator,not_significant,"0.84 log2-units lower in HIGHER at 8w training vs sedentary (p=2.50e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,c16-oh carnitine,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,c16-oh carnitine,car(16:0(oh)),c16-oh carnitine,,,,0.6254273,0.025155397,1.0,up_in_numerator,not_significant,"0.63 log2-units higher in HIGHER at 8w training vs sedentary (p=2.52e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(4:0(oh)),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(4:0(oh)),car(4:0(oh)),,,,,-0.6484548,0.025999706,1.0,down_in_numerator,not_significant,"0.65 log2-units lower in HIGHER at 8w training vs sedentary (p=2.60e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(14:2),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(14:2),car(14:2),,,,,-0.30272278,0.027318425,1.0,down_in_numerator,not_significant,"0.30 log2-units lower in HIGHER at 8w training vs sedentary (p=2.73e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(16:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(16:1)_feature1,car(16:1)_lp_a,car(16:1)_feature1,,,,-0.7329607,0.028630907,1.0,down_in_numerator,not_significant,"0.73 log2-units lower in HIGHER at 8w training vs sedentary (p=2.86e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,carnitine,refmet_curated_class,accepted_curated,accepted_curated,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,carnitine,carnitine,,Carnitines,Organic nitrogen compounds,Carnitines,0.397821,0.02893146,1.0,up_in_numerator,not_significant,"0.40 log2-units higher in HIGHER at 8w training vs sedentary (p=2.89e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,source_metabolite_name
acylcarnitine,class,car(18:1(oh)),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(18:1(oh)),car(18:1(oh)),,,,,-0.4874988,0.03053553,1.0,down_in_numerator,not_significant,"0.49 log2-units lower in HIGHER at 8w training vs sedentary (p=3.05e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(20:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(20:0),car(20:0),car(20:0),,,,-0.29705575,0.033832133,1.0,down_in_numerator,not_significant,"0.30 log2-units lower in HIGHER at 8w training vs sedentary (p=3.38e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,c16-oh carnitine,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,c16-oh carnitine,car(16:0(oh)),c16-oh carnitine,,,,-0.68097925,0.052874204,1.0,down_in_numerator,not_significant,"0.68 log2-units lower in HIGHER at 8w training vs sedentary (p=5.29e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(4:0(oh)),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(4:0(oh)),car(4:0(oh)),,,,,-0.5237086,0.061894342,1.0,down_in_numerator,not_significant,"0.52 log2-units lower in HIGHER at 8w training vs sedentary (p=6.19e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(10:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(10:0),car(10:0),,,,,-0.23483914,0.06639744,1.0,down_in_numerator,not_significant,"0.23 log2-units lower in HIGHER at 8w training vs sedentary (p=6.64e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(10:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(10:0),car(10:0),,,,,-0.22050406,0.070323825,1.0,down_in_numerator,not_significant,"0.22 log2-units lower in HIGHER at 8w training vs sedentary (p=7.03e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(20:4),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(20:4),car(20:4),,,,,-0.7482786,0.07067451,1.0,down_in_numerator,not_significant,"0.75 log2-units lower in HIGHER at 8w training vs sedentary (p=7.07e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(14:1-oh)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(14:1-oh)_feature1,car(14:1(oh)),car(14:1-oh)_feature1,,,,-0.6359223,0.083750635,1.0,down_in_numerator,not_significant,"0.64 log2-units lower in HIGHER at 8w training vs sedentary (p=8.38e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(5:0-oh),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(5:0-oh),car(5:0(oh)),car(5:0-oh),,,,0.21042581,0.09984372,1.0,up_in_numerator,not_significant,"0.21 log2-units higher in HIGHER at 8w training vs sedentary (p=9.98e-02, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(16:2),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(16:2),car(16:2),car(16:2),,,,-0.46118036,0.11451064,1.0,down_in_numerator,not_significant,"0.46 log2-units lower in HIGHER at 8w training vs sedentary (p=1.15e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(15:0)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(15:0)_feature1,car(15:0)_lp_a,car(15:0)_feature1,,,,0.95833665,0.116147354,1.0,up_in_numerator,not_significant,"0.96 log2-units higher in HIGHER at 8w training vs sedentary (p=1.16e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(20:4),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(20:4),car(20:4),,,,,-0.5885722,0.12256788,1.0,down_in_numerator,not_significant,"0.59 log2-units lower in HIGHER at 8w training vs sedentary (p=1.23e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(5:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(5:0),car(5:0),,,,,0.19371495,0.14306492,1.0,up_in_numerator,not_significant,"0.19 log2-units higher in HIGHER at 8w training vs sedentary (p=1.43e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(18:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(18:0),car(18:0),,,,,-0.19192986,0.15373886,1.0,down_in_numerator,not_significant,"0.19 log2-units lower in HIGHER at 8w training vs sedentary (p=1.54e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(5:0-oh),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(5:0-oh),car(5:0(oh)),car(5:0-oh),,,,-0.22855085,0.15375799,1.0,down_in_numerator,not_significant,"0.23 log2-units lower in HIGHER at 8w training vs sedentary (p=1.54e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
acylcarnitine,class,car(18:0),inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),male,car(18:0),car(18:0),,,,,-0.19593075,0.15400809,1.0,down_in_numerator,not_significant,"0.20 log2-units lower in HIGHER at 8w training vs sedentary (p=1.54e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation;source_metabolite_name
acylcarnitine,class,car(18:1)_feature1,inferred_name_pattern,requires_human_review,requires_human_review,MoTrPAC DataHub,pass1b06,"MoTrPAC PASS1B-06 rat endurance training (plasma, 8 weeks)",pass1b06 plasma :: 8w training vs sedentary control,https://motrpac-data.org/data-download,plasma,8-week endurance training vs sedentary control,MoTrPAC consortium timewise DEA (search_public API),female,car(18:1)_feature1,car(18:1)_lp_a,car(18:1)_feature1,,,,-0.40859234,0.15918745,1.0,down_in_numerator,not_significant,"0.41 log2-units lower in HIGHER at 8w training vs sedentary (p=1.59e-01, FDR=1.00e+00)",data/live/volcano_motrpac_pass1b06_plasma_8w.csv,refmet_class_annotation
