metabolite,refmet_name,log2fc,p_value,fdr,platform,neg_log10_p
PC(O-34:3)>PC(O-16:1/18:2) [metab-u-lrpneg],PC(O-34:3)>PC(O-16:1/18:2),-0.0495413034341716,0.712597037912964,0.835990464391399,metab-u-lrpneg,0.14715598723441145
N-Acetylneuraminic acid [metab-u-rppos],N-Acetylneuraminic acid,0.0531777828115558,0.713182275576758,0.798084927431134,metab-u-rppos,0.14679945870316227
N-Acetylputrescine [metab-u-hilicpos],N-Acetylputrescine,0.0093971382172259,0.713299364157128,0.818540253950802,metab-u-hilicpos,0.14672816311400588
LPC(O-18:2) [metab-u-lrppos],LPC(O-18:2),-0.0215820293580791,0.714003019875389,0.798003375154846,metab-u-lrppos,0.14629995137166324
Phosphocreatine [metab-u-ionpneg],Phosphocreatine,-0.0259974306190749,0.714692034690784,0.73891888332437,metab-u-ionpneg,0.14588105812426477
TG(54:7)_isomer2 [metab-u-lrppos],TG(54:7)_isomer2,-0.0218584416071046,0.718195078626458,0.801260345727382,metab-u-lrppos,0.14375757516747226
PC(38:4)>PC(16:0_22:4) [metab-u-lrpneg],PC(38:4)>PC(16:0_22:4),0.0115952679927283,0.720946333337641,0.838824247351656,metab-u-lrpneg,0.14209706260759636
PC(O-34:2) [metab-u-lrppos],PC(O-34:2),0.0337417932155546,0.723050636281059,0.805244669535033,metab-u-lrppos,0.1408312873702032
FA 15:4;O [metab-u-lrpneg],FA 15:4;O,-0.0651218701615885,0.725060542184732,0.838824247351656,metab-u-lrpneg,0.1396257285476419
PC(36:6)_isomer2 [metab-u-lrppos],PC(36:6)_isomer2,-0.0579708615239873,0.725191946928348,0.806197430361833,metab-u-lrppos,0.13954702727923118
SM(d42:1) [metab-u-lrpneg],SM(d42:1),0.0918122070982648,0.726822471853168,0.838824247351656,metab-u-lrpneg,0.1385716536659335
FA 22:3;O_isomer2 [metab-u-lrpneg],FA 22:3;O_isomer2,0.0376699247840797,0.727393720028189,0.838824247351656,metab-u-lrpneg,0.1382304527573549
Asp-Leu [metab-u-rppos],Asp-Leu,-0.0457972509967792,0.728490784310213,0.810392115090651,metab-u-rppos,0.13757593785217473
TG(58:9) [metab-u-lrppos],TG(58:9),0.0142125162069071,0.729546487187046,0.808601042358207,metab-u-lrppos,0.13694702935576983
cholesterol [metab-u-lrppos],cholesterol,0.0089432842946806,0.730923103424521,0.808601042358207,metab-u-lrppos,0.13612831047721782
PI(34:1) [metab-u-lrppos],PI(34:1),0.012883914034056,0.731222952180388,0.808601042358207,metab-u-lrppos,0.1359501850958239
PE(35:1)>PE(17:0_18:1) [metab-u-lrpneg],PE(35:1)>PE(17:0_18:1),-0.0501476667279839,0.733010327552061,0.841719486299189,metab-u-lrpneg,0.1348899064403523
tridecylamine [metab-u-hilicpos],tridecylamine,-0.0319493715249699,0.734120946243028,0.839680820866209,metab-u-hilicpos,0.13423238428165413
S-Allylcysteine [metab-u-rppos],S-Allylcysteine,-0.0470752877430627,0.741418207253148,0.819805877311373,metab-u-rppos,0.12993675306167393
PC(O-34:0)>PC(O-18:0/16:0) [metab-u-lrpneg],PC(O-34:0)>PC(O-18:0/16:0),-0.0454922830028295,0.742691235271572,0.849237657209266,metab-u-lrpneg,0.1291917012973448
PC(35:3)_isomer1 [metab-u-lrppos],PC(35:3)_isomer1,-0.01042497075602,0.743186092850648,0.82038323981929,metab-u-lrppos,0.1289024258372527
SM(d40:2) [metab-u-rppos],SM(d40:2),-0.0085591668260782,0.745674494788536,0.819805877311373,metab-u-rppos,0.12745071135756164
C16 Sphingosine [metab-u-hilicpos],C16 Sphingosine,0.0742450166869784,0.74694767082083,0.850926017599382,metab-u-hilicpos,0.12670982264217656
Dimethylarginine [metab-u-hilicpos],Dimethylarginine,-0.009688639020112,0.748814895487456,0.850926017599382,metab-u-hilicpos,0.12562552516249162
PC(O-40:5)_isomer2 [metab-u-lrppos],PC(O-40:5)_isomer2,-0.0127872568749865,0.75331230256215,0.830099848341771,metab-u-lrppos,0.123024939920095
PC(33:0)_isomer2 [metab-u-lrppos],PC(33:0)_isomer2,0.008841525628302,0.756520308861344,0.832172339747479,metab-u-lrppos,0.12117940880665416
Methionine [metab-u-ionpneg],Methionine,-0.0356924391093116,0.75702095503085,0.769637970948031,metab-u-ionpneg,0.12089209866596702
TG(58:8)_isomer1 [metab-u-lrppos],TG(58:8)_isomer1,0.0400302316513041,0.760746627305407,0.835355753626078,metab-u-lrppos,0.11875996436696622
PC(36:1) [metab-u-lrppos],PC(36:1),-0.0097970172272994,0.763719363167115,0.837153917317799,metab-u-lrppos,0.11706619825424908
SM(d36:2) [metab-u-lrpneg],SM(d36:2),-0.0155812890034106,0.764370473809171,0.870354615135652,metab-u-lrpneg,0.11669609727036176
FA 15:1_isomer1 [metab-u-lrpneg],FA 15:1_isomer1,-0.0408837116778145,0.767962838379785,0.870786314648208,metab-u-lrpneg,0.11465979491259713
PC(36:2)_isomer2 [metab-u-lrppos],PC(36:2)_isomer2,-0.0107509652023126,0.768630374817537,0.84106674521919,metab-u-lrppos,0.11428245703666111
PC(31:0)_isomer1 [metab-u-lrppos],PC(31:0)_isomer1,-0.0156426604952493,0.770339363845,0.841468259809782,metab-u-lrppos,0.11331790940365759
TG(55:4)_isomer1 [metab-u-lrppos],TG(55:4)_isomer1,-0.0199724623723334,0.77436468955522,0.844394191914997,metab-u-lrppos,0.11105445874841198
Undecanedioic acid [metab-u-rpneg],Undecanedioic acid,-0.0226959034624503,0.774500372553638,0.82290664583824,metab-u-rpneg,0.11097836899844815
N-Acetylserine [metab-u-hilicpos],N-Acetylserine,0.0223988137662587,0.776022131550143,0.878989469393366,metab-u-hilicpos,0.11012589282294052
3-Hydroxyphenyl valeric acid [metab-u-rppos],3-Hydroxyphenyl valeric acid,-0.0280468669042584,0.777166024029514,0.84650111350229,metab-u-rppos,0.10948619404630963
bis(2-Ethylhexyl)phthalic acid [metab-u-rppos],bis(2-Ethylhexyl)phthalic acid,-0.0323481071759879,0.779876641135452,0.84650111350229,metab-u-rppos,0.10797408745188848
PE(O-39:7)>PE(O-21:7/18:0)_and_PE(O-17:1/22:6) [metab-u-lrpneg],PE(O-39:7)>PE(O-21:7/18:0)_and_PE(O-17:1/22:6),0.0370381602559426,0.779961061436953,0.880232431499102,metab-u-lrpneg,0.10792707836744612
PC P-36:3 or PC O-36:4 [metab-u-hilicpos],PC P-36:3 or PC O-36:4,-0.0051400990336567,0.781599633565852,0.882451199187253,metab-u-hilicpos,0.1070156528977349
LPC(18:1)>LPC(18:1/0:0)_and_LPC(0:0/18:1) [metab-u-lrpneg],LPC(18:1)>LPC(18:1/0:0)_and_LPC(0:0/18:1),0.0420463626955048,0.783398452115112,0.880232431499102,metab-u-lrpneg,0.1060172908919691
LPC(20:0)_rp_a [metab-u-rppos],LPC(20:0)_rp_a,-0.0270562577426254,0.786391213321226,0.84650111350229,metab-u-rppos,0.10436134770316476
Creatinine [metab-u-hilicpos],Creatinine,0.0033905447857876,0.787046391188999,0.885254739231111,metab-u-hilicpos,0.103999668093794
PI(35:2) [metab-u-lrpneg],PI(35:2),0.0603152624335657,0.78736677182574,0.880232431499102,metab-u-lrpneg,0.10382291710131705
LPC(20:3)_rp_b [metab-u-rppos],LPC(20:3)_rp_b,0.0185726413406471,0.787966462036706,0.84650111350229,metab-u-rppos,0.10349226685353946
indole-4-carboxaldehyde [metab-u-hilicpos],indole-4-carboxaldehyde,0.0635925209783519,0.789141367543162,0.885254739231111,metab-u-hilicpos,0.10284518989020641
SM(d32:2) [metab-u-lrpneg],SM(d32:2),-0.0300875734499151,0.789285907211372,0.880232431499102,metab-u-lrpneg,0.10276565150221832
CE(20:2) [metab-u-lrppos],CE(20:2),-0.0173855684842898,0.790127131919751,0.860086305058479,metab-u-lrppos,0.10230302484993052
Cotinine [metab-u-hilicpos],Cotinine,0.0239211810497331,0.792874674903765,0.886601074173539,metab-u-hilicpos,0.10079545366483131
PC(O-40:4)>PC(O-18:0/22:4) [metab-u-lrpneg],PC(O-40:4)>PC(O-18:0/22:4),-0.0329776812078428,0.793391861386996,0.881185223097853,metab-u-lrpneg,0.10051225883142544
PC(37:5)_isomer4 [metab-u-lrppos],PC(37:5)_isomer4,-0.0072084316708611,0.794033904516849,0.862841001961983,metab-u-lrppos,0.10016095320235918
LPC 16:0 [metab-u-hilicpos],LPC 16:0,-0.0051839541501159,0.795415194717493,0.886609293474912,metab-u-hilicpos,0.09940611699734658
DG(38:4)>DG(18:2_20:2_0:0)_isomer1 [metab-u-lrppos],DG(38:4)>DG(18:2_20:2_0:0)_isomer1,0.0119989319403153,0.79648576019073,0.864007909411052,metab-u-lrppos,0.09882198423933568
2-Amino-heptanoic acid [metab-u-rppos],2-Amino-heptanoic acid,0.0613466456935896,0.798204413905271,0.852627442126085,metab-u-rppos,0.09788587498672031
Homocysteine [metab-t-amines],Homocysteine,-0.0347850414924347,0.799429057752595,0.821635420467945,metab-t-amines,0.09722006999603414
PE(36:0)>PE(18:0/18:0) [metab-u-lrpneg],PE(36:0)>PE(18:0/18:0),0.0159538938589066,0.800991725415643,0.884591422839836,metab-u-lrpneg,0.09637197033884344
SM(d37:1)_isomer1 [metab-u-lrpneg],SM(d37:1)_isomer1,0.0104238819805254,0.802987048039113,0.884591422839836,metab-u-lrpneg,0.09529145971572425
PC(37:1) [metab-u-lrppos],PC(37:1),-0.0110885441193957,0.806216664615687,0.871665477485089,metab-u-lrppos,0.09354822916009883
TG(58:10)>TG(18:2_18:2_22:6)_and_TG(18:2_20:4_20:4) [metab-u-lrppos],TG(58:10)>TG(18:2_18:2_22:6)_and_TG(18:2_20:4_20:4),0.0155882756654115,0.806904911141747,0.871665477485089,metab-u-lrppos,0.09317764123779246
PC(O-40:2)_isomer2 [metab-u-lrppos],PC(O-40:2)_isomer2,0.0129900993252789,0.807715538148065,0.871665477485089,metab-u-lrppos,0.09274156244855178
TG(58:5)>TG(18:0_18:1_22:4) [metab-u-lrppos],TG(58:5)>TG(18:0_18:1_22:4),-0.0195072887630232,0.809861098954061,0.872479225161849,metab-u-lrppos,0.0915894615295392
PE(O-38:2)>PE(O-20:0/18:2) [metab-u-lrpneg],PE(O-38:2)>PE(O-20:0/18:2),-0.0417645378928881,0.81073476351908,0.888224921347209,metab-u-lrpneg,0.09112120445796949
PC(34:1)>PC(16:0_18:1) [metab-u-lrpneg],PC(34:1)>PC(16:0_18:1),0.0231682141486367,0.812840518428442,0.888224921347209,metab-u-lrpneg,0.08999465583366105
PC(O-38:3)_isomer1 [metab-u-lrppos],PC(O-38:3)_isomer1,0.0349381302081859,0.817234977711554,0.878216084456439,metab-u-lrppos,0.08765305380900641
Palmitic acid [metab-u-rpneg],Palmitic acid,-0.0286955095444448,0.817779578027388,0.859933164523645,metab-u-rpneg,0.08736373905039928
LPC(20:2)>LPC(0:0/20:2) [metab-u-lrppos],LPC(20:2)>LPC(0:0/20:2),0.0077522701363577,0.817987549158788,0.878216084456439,metab-u-lrppos,0.08725330680885615
SM(d42:1) [metab-u-rppos],SM(d42:1),-0.012416360071164,0.818466517560201,0.869331668369027,metab-u-rppos,0.08699908233178717
1-Methylguanine [metab-u-hilicpos],1-Methylguanine,-0.0097705150456963,0.819259604191359,0.909126009361711,metab-u-hilicpos,0.08657845867569137
Trimethylbenzene [metab-u-hilicpos],Trimethylbenzene,-0.0172652136961879,0.822670040040125,0.909126009361711,metab-u-hilicpos,0.08477431852238708
Tetradecylamine [metab-u-hilicpos],Tetradecylamine,0.052387766773272,0.823408414193321,0.909126009361711,metab-u-hilicpos,0.08438469937513943
PC(O-38:6)_isomer2 [metab-u-lrppos],PC(O-38:6)_isomer2,-0.0071842709179996,0.826464589296921,0.88516018942494,metab-u-lrppos,0.08277574947595795
DG(38:6)>DG(18:2_20:4_0:0) [metab-u-lrppos],DG(38:6)>DG(18:2_20:4_0:0),-0.0109158485111003,0.827278901121235,0.88516018942494,metab-u-lrppos,0.08234805175562872
PE(O-42:8)>PE(O-18:2/24:6) [metab-u-lrpneg],PE(O-42:8)>PE(O-18:2/24:6),0.0200471288579713,0.828516039057523,0.900244358604821,metab-u-lrpneg,0.0816990797530895
PC(O-38:4)_isomer1 [metab-u-lrppos],PC(O-38:4)_isomer1,0.0132598070172314,0.829028238113845,0.885520792670155,metab-u-lrppos,0.08143067638801435
2-Aminobenzoic acid [metab-u-hilicpos],2-Aminobenzoic acid,0.0160441350316365,0.829161725664089,0.912599383592551,metab-u-hilicpos,0.08136075326959563
SM(d40:0) [metab-u-lrpneg],SM(d40:0),-0.021962655470734,0.830483725650204,0.900244358604821,metab-u-lrpneg,0.08066887366359722
SM(d32:1) [metab-u-lrpneg],SM(d32:1),-0.0179352682237308,0.833827660931443,0.900268112001677,metab-u-lrpneg,0.07892370192904057
PC P-35:1 or PC O-35:2 [metab-u-hilicpos],PC P-35:1 or PC O-35:2,-0.0045642160902552,0.837513968095348,0.916532195513629,metab-u-hilicpos,0.07700794104795859
N-Acetylglutamic acid [metab-u-hilicpos],N-Acetylglutamic acid,0.0155978421513563,0.837972293041032,0.916532195513629,metab-u-hilicpos,0.07677034077105867
PC(O-40:7)_isomer3 [metab-u-lrppos],PC(O-40:7)_isomer3,0.0079951936339561,0.838303037399982,0.89390476947243,metab-u-lrppos,0.07659896027136613
Glycolithocholic acid [metab-u-rpneg],Glycolithocholic acid,-0.0373109131241485,0.839348917562796,0.873608057055155,metab-u-rpneg,0.076057465307595
Cer 18:1;O2/4:0 [metab-u-hilicpos],Cer 18:1;O2/4:0,-0.071999710553543,0.842542432990874,0.918659973666061,metab-u-hilicpos,0.07440821751926587
PC(O-30:0) [metab-u-lrppos],PC(O-30:0),0.0144389676583145,0.843504155936742,0.895711958123778,metab-u-lrppos,0.07391277330491192
PE(34:1)>PE(16:0_18:1) [metab-u-lrpneg],PE(34:1)>PE(16:0_18:1),-0.0464030409784755,0.844760950479874,0.905422121190467,metab-u-lrpneg,0.07326616983757689
FA 16:2;O2_isomer1 [metab-u-lrpneg],FA 16:2;O2_isomer1,-0.0195068086874564,0.845283382513609,0.905422121190467,metab-u-lrpneg,0.07299766876666627
PC(O-42:6)_isomer4 [metab-u-lrppos],PC(O-42:6)_isomer4,0.0154773754431226,0.84531600227517,0.895711958123778,metab-u-lrppos,0.07298090952426246
PC(42:5) [metab-u-lrppos],PC(42:5),0.0191987423301754,0.845382632212588,0.895711958123778,metab-u-lrppos,0.07294667868787931
TG(50:2)>TG(14:0_18:1_18:1)_and_TG(16:0_16:1_18:1) [metab-u-lrppos],TG(50:2)>TG(14:0_18:1_18:1)_and_TG(16:0_16:1_18:1),-0.0092797942740041,0.845712088053072,0.895711958123778,metab-u-lrppos,0.07277746184431817
Deoxyuridine [metab-u-hilicpos],Deoxyuridine,0.0116935847146014,0.851917231738067,0.920925025909172,metab-u-hilicpos,0.06960259718815891
FA 26:3_isomer2 [metab-u-lrpneg],FA 26:3_isomer2,-0.023046413855333,0.852849987521354,0.907014462973678,metab-u-lrpneg,0.06912735256180501
PE(O-42:5)>PE(O-20:1/22:4)_isomer3 [metab-u-lrpneg],PE(O-42:5)>PE(O-20:1/22:4)_isomer3,-0.0340047746241545,0.853463793573018,0.907014462973678,metab-u-lrpneg,0.0688148981988988
PC 36:2 [metab-u-hilicpos],PC 36:2,-0.0090113532043609,0.854800614646091,0.920925025909172,metab-u-hilicpos,0.0681351742275404
TG(56:9)_isomer1 [metab-u-lrppos],TG(56:9)_isomer1,-0.0133271408662559,0.856465271400258,0.904234151796224,metab-u-lrppos,0.06729024244162905
PC(40:7)_isomer2 [metab-u-lrppos],PC(40:7)_isomer2,0.0069245782404827,0.856642880649054,0.904234151796224,metab-u-lrppos,0.06720019008052014
Palmitoleoyl-EA [metab-u-hilicpos],Palmitoleoyl-EA,-0.0356727089758238,0.857724125032596,0.920925025909172,metab-u-hilicpos,0.0666523744376998
3-Hydroxyanthranilic acid [metab-u-hilicpos],3-Hydroxyanthranilic acid,0.0236316806333079,0.85776670544175,0.920925025909172,metab-u-hilicpos,0.06663081508406399
PC(O-36:2)>PC(O-18:1/18:1) [metab-u-lrpneg],PC(O-36:2)>PC(O-18:1/18:1),0.0120696831308003,0.85983504091812,0.908280140841325,metab-u-lrpneg,0.06558486002468246
SM(d42:2) [metab-u-rppos],SM(d42:2),0.0059288468987723,0.860108709645589,0.903960159553603,metab-u-rppos,0.06544665455235425
Nicotinic acid [metab-u-hilicpos],Nicotinic acid,-0.0077620347606046,0.860503550052836,0.920925025909172,metab-u-hilicpos,0.06524733362790636
Aminododecanoic acid [metab-u-rppos],Aminododecanoic acid,0.0306653873785692,0.860685471064335,0.903960159553603,metab-u-rppos,0.06515552814836731
N-Lauroylglycine [metab-u-hilicpos],N-Lauroylglycine,-0.0268893807539374,0.861380024146063,0.920925025909172,metab-u-hilicpos,0.0648052039731505
9S-HODE [metab-t-oxylipneg],9S-HODE,-0.0005365206893068,0.861760655321523,0.861760655321523,metab-t-oxylipneg,0.06461333801142022
DG(36:2)>DG(18:1_18:1_0:0) [metab-u-lrppos],DG(36:2)>DG(18:1_18:1_0:0),0.0082706782722645,0.862285013870394,0.908660006213003,metab-u-lrppos,0.06434916167850202
5-Hydroxytryptophol [metab-u-hilicpos],5-Hydroxytryptophol,0.0222259711861224,0.863038309994881,0.920925025909172,metab-u-hilicpos,0.06396992566358609
PI(38:4)>PI(18:0_20:4) [metab-u-lrpneg],PI(38:4)>PI(18:0_20:4),-0.0347033974149085,0.863908322467264,0.908280140841325,metab-u-lrpneg,0.06353234219597216
PE(O-40:6)>PE(O-18:1/22:5) [metab-u-lrpneg],PE(O-40:6)>PE(O-18:1/22:5),-0.0181826468509279,0.864709506778826,0.908280140841325,metab-u-lrpneg,0.06312976628297738
TG(56:5)>TG(16:0_18:1_22:4)_and_TG(18:1_18:1_20:3)_isomer2 [metab-u-lrppos],TG(56:5)>TG(16:0_18:1_22:4)_and_TG(18:1_18:1_20:3)_isomer2,-0.0075923891783098,0.864747277941207,0.909725743740163,metab-u-lrppos,0.06311079638729142
PC(38:5)_isomer6 [metab-u-lrppos],PC(38:5)_isomer6,0.0106056984961427,0.86890688312814,0.912570545596891,metab-u-lrppos,0.061026762458627336
PE 32:1 [metab-u-hilicpos],PE 32:1,0.0187635120567347,0.872561969787732,0.926863457574759,metab-u-hilicpos,0.05920371946202961
FA 18:0 [metab-u-lrpneg],FA 18:0,0.0184281842764875,0.872772554804284,0.913209893250814,metab-u-lrpneg,0.059098919024273784
PC(O-37:4)_isomer3 [metab-u-lrppos],PC(O-37:4)_isomer3,0.0332798000854986,0.872805221614256,0.915131896241034,metab-u-lrppos,0.059082664216833454
Cystine [metab-u-hilicpos],Cystine,-0.0075678189497239,0.87389983142763,0.926863457574759,metab-u-hilicpos,0.05853834442662286
SM(d41:0) [metab-u-lrppos],SM(d41:0),0.0098309012142401,0.875554979403418,0.915166618998377,metab-u-lrppos,0.057716577733778154
PC(O-35:2)_isomer1 [metab-u-lrppos],PC(O-35:2)_isomer1,-0.0075958980941095,0.876354791678469,0.915166618998377,metab-u-lrppos,0.05732003438722075
Cer 18:1;O2/22:0 [metab-u-hilicpos],Cer 18:1;O2/22:0,0.0128350342037322,0.877493508376266,0.927863226379738,metab-u-hilicpos,0.05675608772458231
PC(O-42:5) [metab-u-lrppos],PC(O-42:5),0.0127019438128535,0.877766649509302,0.915166618998377,metab-u-lrppos,0.056620924071168394
TG(56:4)>TG(18:0_18:0_20:4) [metab-u-lrppos],TG(56:4)>TG(18:0_18:0_20:4),-0.0302424127993213,0.878676721909127,0.915166618998377,metab-u-lrppos,0.05617087886825786
Carnitine [metab-u-rppos],Carnitine,0.0211263239535597,0.879602437288272,0.916409000535013,metab-u-rppos,0.055713575924047534
Pantothenic acid [metab-u-ionpneg],Pantothenic acid,-0.0108380790213651,0.880058066188867,0.880058066188867,metab-u-ionpneg,0.05548867217544919
N-Acetylaspartic acid [metab-u-rppos],N-Acetylaspartic acid,0.0069769034930029,0.882287388812965,0.916409000535013,metab-u-rppos,0.05438992842155402
Hexose [metab-u-hilicpos],Hexose,0.0072264263224859,0.882822504825669,0.93007487792685,metab-u-hilicpos,0.054126604376458894
FA 26:3;O2 [metab-u-lrpneg],FA 26:3;O2,-0.0135249190472244,0.883498562462959,0.92087734779793,metab-u-lrpneg,0.05379415279548803
TG(55:5)_isomer1 [metab-u-lrppos],TG(55:5)_isomer1,0.0121644281933477,0.884827071117522,0.920044068972946,metab-u-lrppos,0.053141598678269564
PC O-28:0 [metab-u-hilicpos],PC O-28:0,-0.0174460166863586,0.885321796618761,0.93007487792685,metab-u-hilicpos,0.05289884332050822
PE(38:5)>PE(16:0_22:5)_and_PE(18:1_20:4) [metab-u-lrpneg],PE(38:5)>PE(16:0_22:5)_and_PE(18:1_20:4),-0.0197628135863859,0.887796459566564,0.921234191895586,metab-u-lrpneg,0.05168659122523956
Adenosine [metab-u-hilicpos],Adenosine,0.0281683260329064,0.887831522376605,0.93007487792685,metab-u-hilicpos,0.051669439451244456
DG(36:5)>DG(18:2_18:3_0:0) [metab-u-lrppos],DG(36:5)>DG(18:2_18:3_0:0),0.0150224438877906,0.889077531441148,0.922933132803974,metab-u-lrppos,0.0510603650040585
ST 23:1;O4_isomer1 [metab-u-lrpneg],ST 23:1;O4_isomer1,-0.0123882939295932,0.890639698437799,0.921234191895586,metab-u-lrpneg,0.05029795098760111
Malate [metab-t-tca],Malate,-0.0098687369229923,0.890857214240165,0.890857214240165,metab-t-tca,0.050191898698100694
CE(18:1) [metab-u-lrppos],CE(18:1),-0.0079155672308104,0.893792415205381,0.926293957576486,metab-u-lrppos,0.048763335118069705
alpha-N-Phenylacetylglutamine [metab-u-hilicpos],alpha-N-Phenylacetylglutamine,0.0205884185304264,0.895062685323731,0.93007487792685,metab-u-hilicpos,0.04814654799485471
PC(O-36:2)_isomer2 [metab-u-lrppos],PC(O-36:2)_isomer2,0.0117285598831032,0.898552155679123,0.928960064483246,metab-u-lrppos,0.04645670957754077
GlcCer 18:1;O2/20:0 [metab-u-hilicpos],GlcCer 18:1;O2/20:0,0.008798263157475,0.898590427586423,0.93007487792685,metab-u-hilicpos,0.04643821212685479
LPE P-18:0 or LPE O-18:1 [metab-u-hilicpos],LPE P-18:0 or LPE O-18:1,0.0090527205483628,0.898644975219305,0.93007487792685,metab-u-hilicpos,0.046411849708295934
Linoleoyl-EA [metab-u-hilicpos],Linoleoyl-EA,0.0264617311316329,0.899650580948571,0.93007487792685,metab-u-hilicpos,0.045926135262508744
PE(O-40:7)>PE(O-18:1/22:6) [metab-u-lrppos],PE(O-40:7)>PE(O-18:1/22:6),0.0027838835597329,0.900825500512126,0.928960064483246,metab-u-lrppos,0.04535932833759009
CAR DC5:0 [metab-u-hilicpos],CAR DC5:0,-0.0032550436342155,0.900843953192006,0.93007487792685,metab-u-hilicpos,0.04535043225842079
PC(40:4)_isomer2 [metab-u-lrppos],PC(40:4)_isomer2,0.0058915035104085,0.901282973246548,0.928960064483246,metab-u-lrppos,0.045138833410296335
PC(34:2)>PC(16:0_18:2) [metab-u-lrpneg],PC(34:2)>PC(16:0_18:2),-0.0121451349515667,0.90217027550342,0.927139604351717,metab-u-lrpneg,0.04471148603625126
CE(22:6) [metab-u-lrppos],CE(22:6),0.0055312579203139,0.902291354498081,0.928960064483246,metab-u-lrppos,0.04465320389995056
PS(38:4)>PS(18:0_20:4)_isomer1 [metab-u-lrpneg],PS(38:4)>PS(18:0_20:4)_isomer1,0.031679733240825,0.904494711193926,0.927139604351717,metab-u-lrpneg,0.04359396822485187
LPC(18:0)>LPC(0:0/18:0) [metab-u-lrppos],LPC(18:0)>LPC(0:0/18:0),-0.0039883362917336,0.904516320079013,0.929724151950068,metab-u-lrppos,0.04358359281044968
FA 26:2_isomer1 [metab-u-lrpneg],FA 26:2_isomer1,0.0137246614727786,0.906612528240609,0.927139604351717,metab-u-lrpneg,0.04257828383438949
Phenylalanine [metab-t-amines],Phenylalanine,-0.0020934943584523,0.910097557338365,0.910097557338365,metab-t-amines,0.04091205125824552
PE(38:4)>PE(18:0_20:4) [metab-u-lrppos],PE(38:4)>PE(18:0_20:4),0.0056215709327247,0.911274602227452,0.935137766933899,metab-u-lrppos,0.040350733606869686
alpha-Tocopherol [metab-u-rpneg],alpha-Tocopherol,0.009582782572064,0.912177426461034,0.932732836856735,metab-u-rpneg,0.03992067939250733
